title,price,area,location,property_type,publisher,details,main_image,carousel_images
Local en  Arriendo,"$ 11,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INMOBILIARIA PREMIUM,1 Baño90 m²,https://cdn2.infocasas.com.uy/repo/img/66dbc311ed354_infocdn__e59c761d-632c-4abc-98f5-47ab6788ae01,[]
Oficina en arriendo,"$ 36,050,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INTERNATIONAL BROKERS COLOMBIA SAS,1 Ambiente 515 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/44f2248e-eb3b-4857-9a1a-395bd6182d68/photos/44f2248e-eb3b-4857-9a1a-395bd6182d68_1_True_517a699c-08e2-4cde-8a7f-1c33baeabaab.jpeg,[]
Oficina en  Arriendo,"$ 1,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,34 m²,https://cdn2.infocasas.com.uy/repo/img/66e89e2ff3022_infocdn__1d245894-bf13-4fc2-ab66-47096911e0be,[]
Oficina en arriendo,"$ 15,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,GRUPO INMOBILIARIO AVACOL SAS,1 Ambiente 3 Baños700 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/faeec1b9-bdec-4f70-93bd-9f7b58a5f03b/photos/faeec1b9-bdec-4f70-93bd-9f7b58a5f03b_1_True_c06c12a5-c27b-4280-88db-415dc707dbf4.jpg,[]
Oficina en  Arriendo,"$ 4,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño93 m²,https://cdn2.infocasas.com.uy/repo/img/66ed801bad62a_infocdn__403bb119-72bf-45cf-8b5e-8efd5ab3e051,[]
Oficina en  Arriendo,"$ 12,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,5 Baños550 m²,https://cdn2.infocasas.com.uy/repo/img/66ec39a81dc21_infocdn__d11c5cb9-3f3d-4697-b212-c4069dc7e317,[]
Oficina en  Arriendo,"$ 36,102,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños656 m²,https://cdn2.infocasas.com.uy/repo/img/66e35c0f4ced6_infocdn__9864bf94-701f-4492-b6ca-db930420808a,[]
Oficina en  Arriendo,"$ 1,700,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño40 m²,https://cdn2.infocasas.com.uy/repo/img/66e89a71cfeaf_infocdn__b1d73fae-5b3e-43c1-86ed-4676efd05b9a,[]
Local en  Arriendo,"$ 19,530,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Vicus Tienda Inmobiliaria,217 m²,https://cdn2.infocasas.com.uy/repo/img/66f2fac571576_infocdn__gr15157720180605104934png.png,[]
Oficina en arriendo,"$ 16,199,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Regus Colombia Ltda,1 Ambiente 5 Baños120 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/a4e770a6-2af8-415c-9834-315c3eb44680/photos/a4e770a6-2af8-415c-9834-315c3eb44680_2_False_d1389662-2d1a-4b83-bcab-83a22ff34139.jpg,[]
Oficina en  Arriendo,"$ 3,200,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,65 m²,https://cdn2.infocasas.com.uy/repo/img/66f6d262d07bb_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6imnjnmu1ytg3lwmwnzgtndu4ni05nddhlwjjztcxzmq1ytrlmy5qcgcilcjlzgl0cyi6eyjyzxnpemuionsid2lkdggiojeyotasimzpdci6imluc2lkzsj9lcj0b0zvcm1hdci6impwzwcifx0=.jpeg,[]
Oficina en  Arriendo,"$ 4,311,240",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Redinmuebles,96 m²,https://cdn2.infocasas.com.uy/repo/img/66f567e152056_infocdn__52314-2-1727321054jpg.jpg,[]
Oficina en arriendo,"$ 2,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Alianza Inmobiliaria D.C,1 Ambiente 68 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/8a45896f-8f5f-4af1-8d4d-ec86df023221/photos/8a45896f-8f5f-4af1-8d4d-ec86df023221_0_True_fdbb8fe5-a6cf-46a8-bca6-6662a2d8060d.jpg,[]
Oficina en  Arriendo,"$ 49,464,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2823 m²,https://cdn2.infocasas.com.uy/repo/img/66e99436d72f5_infocdn__5ff3dc7e-9243-4c49-b420-0edcc2764531,[]
Oficina en  Arriendo,"$ 5,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,3 Baños99 m²,https://cdn2.infocasas.com.uy/repo/img/66e3407c2b78d_infocdn__65cfb7dc-e9a5-4134-b22d-4f8518f1e9ac,[]
Oficina en  Arriendo,"$ 2,800,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños250 m²,https://cdn2.infocasas.com.uy/repo/img/66e89e61581c0_infocdn__953451b0-1083-4256-a17a-16596af0c1fa,[]
Local en  Arriendo,"$ 4,074,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,68 m²,https://cdn2.infocasas.com.uy/repo/img/66e35b2db01b4_infocdn__876e00c9-b00a-4d18-ad9b-9299513aaf58,[]
Oficina en  Arriendo,"$ 9,322,400",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,466 m²,https://cdn2.infocasas.com.uy/repo/img/66e995185d403_infocdn__97d3b228-ed08-4405-a384-a2a9938ccbb1,[]
Local en  Arriendo,"$ 12,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,370 m²,https://cdn2.infocasas.com.uy/repo/img/66e990c84bae2_infocdn__eeb5b564-ecf7-4efc-8ee4-44915c4f2eb1,[]
Local en  Arriendo,"$ 29,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,918 m²,https://cdn2.infocasas.com.uy/repo/img/66e8ac8c9639b_infocdn__8b769360-1400-4360-bcda-d7709c1e5c91,[]
Oficina en  Arriendo,"$ 9,900,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños220 m²,https://cdn2.infocasas.com.uy/repo/img/66d1ebcfa19dd_infocdn__835d05d6-53f1-4636-a9f7-6fd4ec403433,[]
Bodega en  Arriendo,"$ 16,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,4 Baños800 m²,https://cdn2.infocasas.com.uy/repo/img/66ed814450155_infocdn__e2aabf89-f574-4422-b0ae-bb6d49fc01af,[]
Oficina en  Arriendo,"$ 31,884,500",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INMOBILIARIA PREMIUM,6 Baños490 m²,https://cdn2.infocasas.com.uy/repo/img/66dbc41238f95_infocdn__9d242b49-1e65-4951-813a-ce3ffadba9eb,[]
Local en  Arriendo,"$ 4,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño80 m²,https://cdn2.infocasas.com.uy/repo/img/670406ba46ed1_infocdn__3c633c05-40e2-43c1-8dca-fecab56c175f,[]
Oficina en arriendo,"$ 39,778,400",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INTERNATIONAL BROKERS COLOMBIA SAS,1 Ambiente 420.49 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/14134ff1-d636-463e-989e-5521d95449bf/photos/14134ff1-d636-463e-989e-5521d95449bf_1_True_2674301e-c658-4eea-9094-9ab6483c6f2f.jpeg,[]
"Oficina en arriendo, Bogotá","$ 3,800,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Century 21 Sinergy,61 m²,https://cdn2.infocasas.com.uy/repo/img/67071338f38bd_infocdn__62f57be0ee133jpg.jpg,[]
Oficina en  Arriendo,"$ 14,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños350 m²,https://cdn2.infocasas.com.uy/repo/img/67054722511c5_infocdn__7a43a5f0-9bbb-49f4-9877-358c22c688f4,[]
"Oficina en arriendo, Bogotá - Chicó Norte","$ 45,570,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,SRG Smart Realty Group SAS,1 Ambiente 10 Baños735 m²,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/5/18/3689244_27_0.jpg,[]
Oficina en arriendo,"$ 15,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INTERNATIONAL BROKERS COLOMBIA SAS,1 Ambiente 300 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/42ac2e54-eb6e-4e26-b5c7-93dc6ce4bc68/photos/42ac2e54-eb6e-4e26-b5c7-93dc6ce4bc68_1_True_c0140cb8-3203-45bb-8ef9-ee30adc19f05.jpeg,[]
Bodega en  Arriendo,"$ 10,900,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,8 Baños428 m²,https://cdn2.infocasas.com.uy/repo/img/670562ba1f1f2_infocdn__c0e316f9-d9af-4ce6-9926-417db11e1016,[]
Local en  Arriendo,"$ 1,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,R&P Servicios Inmobiliarios,1 Baño30 m²,https://cdn2.infocasas.com.uy/repo/img/667def4c84b34_infocdn__vojbcjgboqdvgldw8e3vfvgnzcsmg27ygvysl9g6jpg,[]
Oficina en  Arriendo,"$ 5,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,R&P Servicios Inmobiliarios,2 Baños160 m²,https://cdn2.infocasas.com.uy/repo/img/66fedc0e1939d_infocdn__1se7yn7tlagq0deesgklt3wcyqkx6rresxatilghjpg.jpg,[]
Oficina en  Arriendo,"$ 53,340,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,MEGAGESTIÓN,1 Ambiente 1 Baño762 m²,https://cdn2.infocasas.com.uy/repo/img/66f33a8ed87b9_infocdn__9jscjfls63r1ee3mj42t0c3ffmon2vupxde4idhijpg.jpg,[]
Bodega en  Arriendo,"$ 12,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,MARGARITA FERNANDEZ INMOBILIARIA SAS,4 Baños410 m²,https://cdn2.infocasas.com.uy/repo/img/66bc01171f6c9_infocdn__s0j2swzq0vjatldxuqztw752yyvt1lzvozj4cbg1png,[]
Oficina en  Arriendo,"$ 5,940,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños175 m²,https://cdn2.infocasas.com.uy/repo/img/66e89d9e3697f_infocdn__e80ab1fd-e2b0-422b-9277-3db816536180,[]
Oficina en  Arriendo,"$ 48,060,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,3 Baños801 m²,https://cdn2.infocasas.com.uy/repo/img/66f19832159de_infocdn__1195e9ba-5e58-447b-8919-a36e93418101,[]
Local en  Arriendo,"$ 7,200,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño60 m²,https://cdn2.infocasas.com.uy/repo/img/67092abfcf40e_infocdn__c342d9fd-f064-4af2-bf0e-af6a7bd3032a,[]
Oficina en arriendo,"$ 750,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,C21 EL DORADO,20 m²,https://cdn2.infocasas.com.uy/repo/img/66f2ff7f883b2_infocdn__6691e37a7ca32jpg.jpg,[]
Oficina en arriendo,"$ 4,165,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,2 Baños125 m²,https://cdn2.infocasas.com.uy/repo/img/66f2ad6cbdef5_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6imzlzdaznzdlltq3nmytngqyzi1hoguwltjkogjinwu3mzvkns53zwjwiiwizwrpdhmionsicmvzaxplijp7indpzhroijoxmjkwlcjmaxqioijpbnnpzguifswidg9gb3jtyxqioijqcgvnin19.jpeg,[]
Oficina en arriendo,"$ 2,660,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,55.24 m²,https://cdn2.infocasas.com.uy/repo/img/66f184ca75729_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6imjlmdyxyzbhlti2ngutnguyos04zdc3ltqzmtkxogvjytzjos5qcgcilcjlzgl0cyi6eyjyzxnpemuionsid2lkdggiojeyotasimzpdci6imluc2lkzsj9lcj0b0zvcm1hdci6impwzwcifx0=.jpeg,[]
Oficina en  Arriendo,"$ 9,600,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Redinmuebles,152 m²,https://cdn2.infocasas.com.uy/repo/img/66f8b61878856_infocdn__52339-1-1727574993jpg.jpg,[]
Oficina en arriendo,"$ 8,900,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BRIKSS SAS,1 Ambiente 2 Baños150 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/9b0c8017-2a67-457b-a873-8d57ee9ce8ba/photos/9b0c8017-2a67-457b-a873-8d57ee9ce8ba_1_True_0bc9fad1-9830-481c-9975-3780722a9ed9.jpg,[]
Oficina en  Arriendo,"$ 2,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños56 m²,https://cdn2.infocasas.com.uy/repo/img/66e89fb6c430e_infocdn__38078b24-655b-4fa8-9c76-ccbada39d983,[]
Oficina en  Arriendo,"$ 600,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño16 m²,https://cdn2.infocasas.com.uy/repo/img/66f57007d516d_infocdn__6e426d52-cf7c-458a-9898-7e7a253da3c3,[]
"Oficina en arriendo, Bogotá - Chapinero","$ 2,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliaria Profesional,1 Ambiente 20 m²,https://s3.amazonaws.com/imagenesprof.fincaraiz.com.co/OVFR_COL/2022/4/27/71999500.jpg,[]
Local en  Arriendo,"$ 2,400,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,19 m²,https://cdn2.infocasas.com.uy/repo/img/66e8a542efd37_infocdn__7ca0f56c-6549-41fc-9063-a435a9dd59d3,[]
Oficina en arriendo,"$ 1,620,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,L&V Inmobiliaria,1 Ambiente 2 Baños23 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/d7d28fde-2841-42bf-a21f-4c69d6b4e089/photos/d7d28fde-2841-42bf-a21f-4c69d6b4e089_1_True_3d40b48f-fb06-4082-a75a-b1c5a3fae0f3.jpg,[]
Oficina en  Arriendo,"$ 550,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño17 m²,https://cdn2.infocasas.com.uy/repo/img/67093541b3203_infocdn__14e19a38-3ce7-48b4-8df8-5d14c0ef0090,[]
Oficina en  Arriendo,"$ 522,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Regus Colombia Ltda,1 Ambiente 1 Baño10 m²,https://cdn2.infocasas.com.uy/repo/img/66ed81ac807eb_infocdn__q6jd4ypbx9guwgai2atxmvaqs0lhssoiv0mvvcghjpg.jpg,[]
Oficina en  Arriendo,"$ 1,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño23 m²,https://cdn2.infocasas.com.uy/repo/img/66f5b89615179_infocdn__44c6c233-8733-4ff5-851e-f6c55172ba4e,[]
Oficina en arriendo,"$ 1,543,400",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Alianza Inmobiliaria D.C,1 Ambiente 84 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/689ccfa6-066e-481e-843f-4965221c8e96/photos/689ccfa6-066e-481e-843f-4965221c8e96_30_False_a81cd350-87a8-4dbe-a63f-555bbe7bb8c3.jpeg,[]
Oficina en  Arriendo,"$ 5,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños110 m²,https://cdn2.infocasas.com.uy/repo/img/66e33f5d67cb9_infocdn__573d7f2b-ec30-4606-8f56-0b84f1c9cfe9,[]
Oficina en arriendo,"$ 2,300,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Focke Santos Y Cia Ltda,3 Baños60 m²,https://cdn2.infocasas.com.uy/repo/img/66e8bd6600d17_infocdn__b31f2139-25fa-4cc6-b294-58fca3424d01,[]
Local en  Arriendo,"$ 6,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño44 m²,https://cdn2.infocasas.com.uy/repo/img/6706f26f9004d_infocdn__51167dba-8873-4e5d-9db4-6ea2e3e707e8,[]
Local en  Arriendo,"$ 2,850,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BEMSA,30 m²,https://cdn2.infocasas.com.uy/repo/img/66ec2ed50158d_infocdn__d052e3aa-e6b5-47c7-a39f-331c0dc98436,[]
Oficina en  Arriendo,"$ 14,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños122 m²,https://cdn2.infocasas.com.uy/repo/img/6704022c8b5ba_infocdn__96ca46f7-3d94-4ba3-abc4-9fdf8da3cb39,[]
Local en  Arriendo,"$ 6,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños180 m²,https://cdn2.infocasas.com.uy/repo/img/66f415c5cf53a_infocdn__55927b54-0a0f-4cdc-9cc8-07e5352be8b4,[]
Oficina en arriendo,"$ 16,800,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,200 m²,https://cdn2.infocasas.com.uy/repo/img/66f2ac838e688_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6ime1zwflyjziltyzntctnda4mc1izme2lwmyowmxmwvmntlkni5qcgvniiwizwrpdhmionsicmvzaxplijp7indpzhroijoxmjkwlcjmaxqioijpbnnpzguifswidg9gb3jtyxqioijqcgvnin19.jpeg,[]
Oficina en arriendo,"$ 7,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,4 Baños130 m²,https://cdn2.infocasas.com.uy/repo/img/66f18619bd5fd_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6ijyxodi2m2vlltziyjetndrkzc04y2jjlwyxmzzhnjuwzje1ny5qcgvniiwizwrpdhmionsicmvzaxplijp7indpzhroijoxmjkwlcjmaxqioijpbnnpzguifswidg9gb3jtyxqioijqcgvnin19.jpeg,[]
Local en  Arriendo,"$ 1,200,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño30 m²,https://cdn2.infocasas.com.uy/repo/img/66f46167ca81d_infocdn__1a3de1e2-2962-44f8-89f6-321bcb3cce7d,[]
Local en arriendo,"$ 20,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,INTERNATIONAL BROKERS COLOMBIA SAS,1 Ambiente 313 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/26be4e4b-5790-4701-8bcf-3b19788084e0/photos/26be4e4b-5790-4701-8bcf-3b19788084e0_1_True_8ec76d05-20fa-43f6-99c2-2e994b4203ff.jpeg,[]
Local en  Arriendo,"$ 4,400,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BEMSA,1 Baño60 m²,https://cdn2.infocasas.com.uy/repo/img/66ec319b74e2f_infocdn__eb58e763-e340-4bf4-aea6-ce01fc4f75e9,[]
Oficina en  Arriendo,"$ 7,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Casa 360,1 Baño117 m²,https://cdn2.infocasas.com.uy/repo/img/66edd3b843240_infocdn__gr196811020230214034758jpeg.jpeg,[]
Oficina en  Arriendo,"$ 3,356,600",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Casa 360,1 Baño97 m²,https://cdn2.infocasas.com.uy/repo/img/670d965937b48_infocdn__gr196812420240719051029jpg.jpg,[]
Local en  Arriendo,"$ 700,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño5 m²,https://cdn2.infocasas.com.uy/repo/img/66f472626ba0b_infocdn__3f9ddd1b-43ab-4e83-a8e2-57184ffb4f2e,[]
Oficina en arriendo,"$ 3,700,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BRIKSS SAS,1 Ambiente 1 Baño44 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/3fca7cce-4170-4d80-87be-fd2d22086930/photos/3fca7cce-4170-4d80-87be-fd2d22086930_1_True_d3de1b24-aa2b-4b24-ade8-70a5cbe2162d.jpg,[]
Oficina en arriendo,"$ 11,209,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Regus Colombia Ltda,1 Ambiente 3 Baños120 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/af6352f5-c7d9-4447-b6db-5573219d0297/photos/af6352f5-c7d9-4447-b6db-5573219d0297_2_False_27e23d72-a0b5-486d-8495-438db5901fd8.jpg,[]
Oficina en arriendo,"$ 4,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,PADS,1 Baño72 m²,https://cdn2.infocasas.com.uy/repo/img/66f187da24eef_infocdn__eyjidwnrzxqioijwywrzlwltywdlcyisimtlesi6imjkzgywyjuzltc3odqtngy1nc1iymnmlwjiymzizgq0ntmwoc5qcgcilcjlzgl0cyi6eyjyzxnpemuionsid2lkdggiojeyotasimzpdci6imluc2lkzsj9lcj0b0zvcm1hdci6impwzwcifx0=.jpeg,[]
Bodega en arriendo,"$ 48,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BRIKSS SAS,1 Habs. 1900 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/ba048934-d946-4073-b0d5-834289bb9021/photos/ba048934-d946-4073-b0d5-834289bb9021_1_True_704615a3-c3f9-402f-b192-94d79316fdf0.jpg,[]
Oficina en  Arriendo,"$ 10,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BRIKSS SAS,4 Ambientes 3 Baños250 m²,https://cdn2.infocasas.com.uy/repo/img/66ec8e83c2166_infocdn__6964-1-1726778622jpg.jpg,[]
Oficina en  Arriendo,"$ 22,800,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,3 Baños380 m²,https://cdn2.infocasas.com.uy/repo/img/66f18c43c76a6_infocdn__6f5db1b4-c3ff-4eaa-9afc-8e13ac5315b8,[]
Local en  Arriendo,"$ 3,700,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,2 Baños70 m²,https://cdn2.infocasas.com.uy/repo/img/670931d126865_infocdn__3e6a77ce-b90a-441f-aaea-97d5f76d5e64,[]
Bodega en  Arriendo,"$ 66,600,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño3700 m²,https://cdn2.infocasas.com.uy/repo/img/66fac5887b159_infocdn__ba0c3949-9e49-4dd2-b3ee-0f0769b6f03b,[]
Local en  Arriendo,"$ 4,900,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,78 m²,https://cdn2.infocasas.com.uy/repo/img/66f3203e13133_infocdn__1732cd73-b686-469b-8bf1-577f47b163e9,[]
Oficina en arriendo,"$ 900,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Alianza Inmobiliaria D.C,1 Ambiente 1 Baño21 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/424b8b1d-09b8-4bbd-be54-ff6cf3ab1af4/photos/424b8b1d-09b8-4bbd-be54-ff6cf3ab1af4_0_True_0a14fe52-4f3f-444a-9cd9-7d47ea79faa8.jpg,[]
Oficina en arriendo,"$ 289,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Regus Colombia Ltda,1 Ambiente 2 Baños10 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/da64f672-7b55-4bc7-b741-cfbeaa98ef45/photos/da64f672-7b55-4bc7-b741-cfbeaa98ef45_1_True_af44345a-e62e-41be-9f5a-3d6f6aeb1c30.jpg,[]
Consultorio en  Arriendo,"$ 1,650,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inveraiz,1 Ambiente 3 Baños13 m²,https://cdn2.infocasas.com.uy/repo/img/66f4873002981_infocdn__gr161361020240208091138jpg.jpg,[]
Bodega en  Arriendo,"$ 44,184,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1 Baño1574 m²,https://cdn2.infocasas.com.uy/repo/img/66f176d449fd7_infocdn__c854b34a-c560-4b13-affd-e8876895669b,[]
Consultorio en  Arriendo,"$ 8,000,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BEMSA,52 m²,https://cdn2.infocasas.com.uy/repo/img/66ec24504b197_infocdn__657e9a25-e788-4795-8c99-0f02b3db543b,[]
Oficina en arriendo,"$ 289,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Regus Colombia Ltda,1 Ambiente 1 Baño5 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/ab03702f-f8ac-4841-bdf0-91e52997d346/photos/ab03702f-f8ac-4841-bdf0-91e52997d346_2_False_40f4c05b-5009-42ff-a234-01f77e1582b4.jpg,[]
Oficina en  Arriendo,"$ 99,320,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,Inmobiliare - Julio Corredor desde 1960,1241 m²,https://cdn2.infocasas.com.uy/repo/img/66e35b537ca74_infocdn__077f81f2-fa28-42b1-a20f-e13fcfce8d87,[]
Oficina en arriendo,"$ 2,500,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,BRIKSS SAS,1 Ambiente 1 Baño33 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/557cca2a-a9f9-424a-abd4-70872afb69b9/photos/557cca2a-a9f9-424a-abd4-70872afb69b9_1_True_cd5ddb52-9dab-4c6b-8933-e818c3df4e46.jpg,[]
Oficina en arriendo,"$ 700,000",No disponible,"Bogotá, Bogotá, d.c.",No disponible,L&V Inmobiliaria,1 Ambiente 2 Baños11 m²,https://d3s5pkt10pk3ga.cloudfront.net/resizedImages/original/site/fincaraiz_service/media/listing/11b43f8d-5e89-41fd-8b06-cb234a9ca27b/photos/11b43f8d-5e89-41fd-8b06-cb234a9ca27b_1_True_ef08fa81-8c53-4389-918e-eee167f588af.jpg,[]
